row,id,prompt,answer,label_json
26,ts9_26,"Yeah, so pretty, pretty easy. Like you said, pretty straightforward. So if you want to learn more about a vaccine, like whether it is something that would be beneficial for your children, whether it's something that's recommended for them. Where would you go to get that information?","Uh the WHO. Well, I would use google in the UK to find out who was creating the vaccine and then I would go to that website and find out more information on their website.","[{'Original_Text': 'The WHO.', 'Code': 'WHO as General Resource', 'Topic': 'Information Source', 'Keywords': ['Source', 'WHO']}, {'Original_Text': 'Well, I would use google in the UK', 'Code': 'Google Search in UK', 'Topic': 'Search Engine', 'Keywords': ['Search', 'Engine']}, {'Original_Text': 'to find out who was creating the vaccine and then I would go to that website and find out more information on their website.', 'Code': 'Contact Original Research Agency or Company', 'Topic': 'Information Source', 'Keywords': ['Source', 'Company']}]"
27,ts9_27,"Okay, so you'd actually look for the the vaccine manufacturers information about that it?","Yeah, yeah.","[{'Original_Text': 'Yeah, yeah', 'Code': 'Search Vaccine Manufactures Information', 'Topic': 'Vaccine Information Sources', 'Keywords': ['Vaccine', 'Manufacturers']}]"
29,ts9_29,"Yeah, in like the autumn of 2019.",Yeah.,"[{'Original_Text': 'Yeah, in like the autumn of 2019.', 'Code': 'No Labels', 'Topic': 'No Labels', 'Keywords': ['No Labels']}, {'Original_Text': 'Yeah.', 'Code': 'No Labels', 'Topic': 'No Labels', 'Keywords': ['No Labels']}]"
30,ts9_30,"Yeah. And did you when they got the vaccine. Did you talk to their GP or like any, you know, nurses, about the vaccine at that time, or did you not have any--","I personally was at sea, so it was my wife that took them for it.","[{'Original_Text': 'I personally was at sea.', 'Code': 'At Sea at Vaccination', 'Topic': 'Person at Vaccination', 'Keywords': ['Sea', 'Place']}]"
16,ts9_16,"Yeah, that's good. Um, so is flu, something you would be worried about your child one of your children became ill with? Or is it something that is more like, well, if they get it you know they get it. Obviously, you don't want it to happen.","Yeah, I put it down as one of these things that if they're going to catch it, they're going to catch it. Theres a certain amount of precaution you can take but you can't just live your life hiding from everything. So if they did show symptoms I wouldn't be worried, unless they got to the point where obviously if it was a hospitalisation then I'd be really worried.","[{'Original_Text': ""I put it down as one of these things that if they're going to catch it, they're going to catch it. Theres a certain amount of precaution you can take but you can't just live your life hiding from everything. "", 'Code': 'Flu Seen as Inevitable', 'Topic': 'Views on Flu', 'Keywords': ['Flu', 'Expectations']}, {'Original_Text': ""If they did show symptoms I wouldn't be worried, unless they got to the point where obviously if it was a hospitalisation then I'd be really worried."", 'Code': 'Worried Only if Hospitalization', 'Topic': 'Severity', 'Keywords': ['Hospitalization', 'Severity']}]"
20,ts9_20,Yeah. So you would start with the NHS but then kind of move on to some of those other like health authority kind of websites.,"Yeah, I like to try, rather than just having a single approach to have a more general, sometimes some of the smaller symptoms may not always be listed on one website, they just kind of get buried.","[{'Original_Text': 'Yeah, I like to try, rather than just having a single approach', 'Code': 'Alternative Approach Preferred', 'Topic': 'Information Sourcing', 'Keywords': ['Alternative', 'Approach']}, {'Original_Text': 'to have a more general, sometimes some of the smaller symptoms may not always be', 'Code': 'Smaller Symptoms Sometimes Missed', 'Topic': 'Information Accuracy', 'Keywords': ['Symptom', 'Accuracy']}, {'Original_Text': 'listed on one, they just kind of get buried.', 'Code': 'Smaller Symptoms May Not be Listed', 'Topic': 'Information Accuracy', 'Keywords': ['Symptom', 'Hidden']}]"
22,ts9_22,"Oh okay, was it because you were ill?","Yeah, yeah, I had the flu.","[{'Original_Text': 'Yeah, yeah, I had the flu.', 'Code': 'Had Flu', 'Topic': 'Health Experiences', 'Keywords': ['Had Flu']}]"
24,ts9_24,"Yeah, absolutely. So the, it seems like the main benefit for you. It would just be, you know, that way the kids can't get sick right?","Yeah, yeah, yeah, pretty straightforward.","[{'Original_Text': 'Yeah, yeah, pretty straightforward.', 'Code': 'Flu Vaccine Benefit', 'Topic': 'Flu Vaccine Benefits', 'Keywords': ['Benefits', 'Flu Vaccine']}, {'Original_Text': ""Yeah, you know, that way the kids can't get sick"", 'Code': 'Main Benefit', 'Topic': 'Flu Vaccine Benefits', 'Keywords': ['Flu', 'Kids', 'Benefit']}]"
26,ts9_26,"Yeah, so pretty, pretty easy. Like you said, pretty straightforward. So if you want to learn more about a vaccine, like whether it is something that would be beneficial for your children, whether it's something that's recommended for them. Where would you go to get that information?","Uh the WHO. Well, I would use google in the UK to find out who was creating the vaccine and then I would go to that website and find out more information on their website.","[{'Original_Text': 'I would use google in the UK', 'Code': 'Google First', 'Topic': 'Information Source', 'Keywords': ['Google', 'UK']}, {'Original_Text': 'to find out who was creating the vaccine', 'Code': 'Vaccine Creation', 'Topic': 'Vaccine History', 'Keywords': ['Vaccine Creator', 'History']}, {'Original_Text': 'Then I would go to that website and find out more information on their website', 'Code': 'Creator Website', 'Topic': 'Information Source', 'Keywords': ['Website', 'Creator']}]"
29,ts9_29,"Yeah, in like the autumn of 2019.",Yeah.,"[{'Original_Text': 'Interviewer: Yeah, in like the autumn of 2019.', 'Code': 'Autumn 2019', 'Topic': 'Time', 'Keywords': ['2019 (Covid Year)', 'Time']}, {'Original_Text': 'Answer: Yeah.', 'Code': ""Interviewer's Yes"", 'Topic': 'Confirmation', 'Keywords': ['Interviewer', 'Confirmation']}, {'Original_Text': 'JSON Output:', 'Code': 'JSON Output JSON Output', 'Topic': 'JSON Output', 'Keywords': ['JSON Output', 'JSON Output', 'JSON Output']}]"
18,ts9_18,"Yeah, absolutely. So have any of your children ever gotten the flu before? Do you know anyone whose children have gotten the flu?","Uh no, I don't know of anyone’s children. Certainly not any of mine.","[{'Original_Text': ""I don't know of anyone’s children. Certainly not any of mine"", 'Code': 'No Child Experience', 'Topic': ""Child's Health"", 'Keywords': ['Flu', 'Illness History', 'Child']}]"
24,ts9_24,"Yeah, absolutely. So the, it seems like the main benefit for you. It would just be, you know, that way the kids can't get sick right?","Yeah, yeah, yeah, pretty straightforward.","[{'Original_Text': 'Yeah, yeah, yeah, pretty straightforward.', 'Code': 'Child Protection', 'Topic': 'Child', 'Keywords': ['Child', 'Protection']}]"
27,ts9_27,"Okay, so you'd actually look for the the vaccine manufacturers information about that it?","Yeah, yeah.","[{'Original_Text': 'Yeah, yeah.', 'Code': 'Vaccine Information Available', 'Topic': 'Vaccine Information', 'Keywords': ['Vaccine Information', 'Availability']}]"
28,ts9_28,"Have you. So have your, your four year old children have they received the flu vaccine this year?","Not in 2020 but they did get it, at the backend of, well it would have been last year now wouldn't it? But it would have been the back end of 2019.","[{'Original_Text': ""Not in 2020 but they did get it, at the backend of, well it would have been last year now wouldn't it? But it would have been the back end of 2019."", 'Code': 'Children Did/Did Not Immunize', 'Topic': 'Children', 'Keywords': ['Children', 'Immunize']}]"
29,ts9_29,"Yeah, in like the autumn of 2019.",Yeah.,"[{'Original_Text': 'Yeah, in like the autumn of 2019', 'Code': 'Unknown', 'Topic': 'Unknown', 'Keywords': ['Autumn', 'Year']}, {'Original_Text': 'Yeah', 'Code': 'Unknown', 'Topic': 'Unknown', 'Keywords': []}]"
32,ts9_32,"Yeah. So you were, so it sounds like what you're saying is your wife had done a lot of research and sort of you trusted her research into it and agreed with that conclusions?",Yeah.,"[{'Original_Text': 'Yeah.', 'Code': '', 'Topic': '', 'Keywords': []}]"
33,ts9_33,"So how important was it to you that your children would be vaccinated for the flu. Is it something that as soon as you, you know, weren't they were eligible, you were making an appointment or was it something that was more like, Well, you know. We'll see.","I'd put it up there as pretty important because obviously nobody wants to see their kids sick with anything. And again, you know, just, by building antibodies throughout childhood it helps them going forward.","[{'Original_Text': ""I'd put it up there as pretty important because obviously nobody wants to see their kids sick with anything."", 'Code': 'Importance of Flu Vaccine', 'Topic': ""Child's Health"", 'Keywords': ['Importance', 'Health']}, {'Original_Text': 'And again, you know, just, by building antibodies throughout childhood it helps them going forward.', 'Code': 'Future Protection of Flu Vaccine', 'Topic': 'Antibody Formation', 'Keywords': ['Future Protection', 'Antibody']}]"
34,ts9_34,"Yeah. Yeah, that's great. Um, so, do you remember, you know, obviously, it was a while ago now and it's a lot, a lot has happened since then but do you remember how you learned that your children were eligible to get the vaccine this past fall? Like, did you get a letter, a text message, phone call?","It was a letter from the NHS. We might have had a text message from the doctor, like our own practice. But those all go to my wife's phone because I'm away a lot of the time so I wouldn't get it.","[{'Original_Text': 'It was a letter from the NHS', 'Code': 'Letter from NHS', 'Topic': 'Information Method', 'Keywords': ['Letter', 'NHS']}, {'Original_Text': 'We might have had a text message from the doctor, like our own practice', 'Code': 'Text Message Possible', 'Topic': 'Information Method', 'Keywords': ['Text Message', 'Dr.']}, {'Original_Text': ""I'm away a lot of the time so I wouldn't get it"", 'Code': 'Cannot Communicate by Phone', 'Topic': 'Communication by Phone', 'Keywords': ['Communication', 'Phone']}]"
35,ts9_35,"Yeah. Um, so once you had gotten that letter. And again, obviously, this was a while ago. But once you've gotten that letter, Do you know how easy the process was getting them vaccinated. Was it just ring up the GP make an appointment. You go in, or was it.","Yeah, it was. I think we just rang up the GP, got an appointment, and brought them in, fortnightly at the most.","[{'Original_Text': 'Yeah, it was.', 'Code': 'Easy Process', 'Topic': 'Vaccine Process', 'Keywords': ['Easy', 'Vaccine Process']}]"
37,ts9_37,"So have your children received any other vaccinations, like the standard childhood vaccinations?",Yeah they've all had their full standard childhood vaccinations up to date.,"[{'Original_Text': ""Yeah they've all had their full standard childhood vaccinations up to date."", 'Code': 'Children Fully Vaccinated', 'Topic': 'Vaccination Status', 'Keywords': ['Vaccinations', 'Vaccination Status']}]"
43,ts9_43,"Yeah, um, that's great. So yeah, just kind of, you know, those last couple questions are just trying to get a sense for sort of how important vaccination is what what sort of priority, you put on it. So that's great. Thank you. Um, so that is actually all my questions we got through them pretty quickly, which it tends to be fairly easy to do when your  answers are relatively straightforward.",Yeah I imagine that speaking to an antivaxer is a lot more difficult.,"[{'Original_Text': 'Yeah I imagine that speaking to an antivaxer is a lot more difficult.', 'Code': 'Anti Vaccine Interview', 'Topic': 'Interview Type', 'Keywords': ['Antivaccine', 'Interviews']}]"
44,ts9_44,"Well some people certainly have a lot more to say about it than others, thats for sure. But that, so the kind of the last thing that I like to close on is just. Is there anything else about the flu, or the flu vaccine, or vaccination in general, anything that I didn't ask about that you want to speak to during this interview?","No, no, I'm pretty happy with all of that. As I say, my wife is a research scientist so she tends to tell me what I need to know and anything else I can find out myself.","[{'Original_Text': 'As I say, my wife is a research scientist so she tends to tell me what I need to know', 'Code': 'Wife Scientist', 'Topic': 'Wife', 'Keywords': ['Wife', 'Scientist']}, {'Original_Text': 'And anything else I can find out myself.', 'Code': 'Find Other Information Own', 'Topic': 'Own Research', 'Keywords': ['Self', 'Find']}]"
45,ts8_0,"Alright, so we can go ahead and get started with a consent sheet. So I'm going to read you a series of statements and I'll just have you answer either yes or no to each of these","Okay,","[{'Original_Text': ""I'm going to read you a series of statements and I'll just have you answer either yes or no to each of these"", 'Code': 'Instructions on how Consent Form Works', 'Topic': 'Consent Structure', 'Keywords': ['Consent Form', 'Consent Question']}, {'Original_Text': 'Okay', 'Code': 'Participant Agreed to start the Consent Interview', 'Topic': 'Consent Interview Start', 'Keywords': ['Participant', 'Start']}]"
47,ts8_2,"I understand that my participation is voluntary, and then I am free to withdraw it anytime without giving any reason. I also understand that I can decline to answer any questions during the interview.","Yes,","[{'Original_Text': 'Yes,', 'Code': 'Willingness to Participate', 'Topic': 'Participation', 'Keywords': ['Yes']}]"
32,ts9_32,"Yeah. So you were, so it sounds like what you're saying is your wife had done a lot of research and sort of you trusted her research into it and agreed with that conclusions?",Yeah.,"[{'Original_Text': 'Yeah.', 'Code': 'Agreed on Advice', 'Topic': 'Advice Agreement', 'Keywords': ['Agreed', 'Agree']}, {'Original_Text': ""So it sounds like what you're saying is your wife had done a lot of research and sort of you trusted her research into it and agreed with that conclusions?"", 'Code': 'Confirmed Wife Did Research', 'Topic': ""Wife's Research"", 'Keywords': ['Research', 'Trusted Results']}]"
34,ts9_34,"Yeah. Yeah, that's great. Um, so, do you remember, you know, obviously, it was a while ago now and it's a lot, a lot has happened since then but do you remember how you learned that your children were eligible to get the vaccine this past fall? Like, did you get a letter, a text message, phone call?","It was a letter from the NHS. We might have had a text message from the doctor, like our own practice. But those all go to my wife's phone because I'm away a lot of the time so I wouldn't get it.","[{'Original_Text': 'It was a letter from the NHS. We might have had a text message from the doctor, like our own practice.', 'Code': 'Letter from NHS. Text from Own Doctor', 'Topic': 'Contact Method for Notification', 'Keywords': ['Letter', 'NHS', 'Text', 'Practice']}]"
35,ts9_35,"Yeah. Um, so once you had gotten that letter. And again, obviously, this was a while ago. But once you've gotten that letter, Do you know how easy the process was getting them vaccinated. Was it just ring up the GP make an appointment. You go in, or was it.","Yeah, it was. I think we just rang up the GP, got an appointment, and brought them in, fortnightly at the most.","[{'Original_Text': 'Yeah, it was. I think we just rang up the GP, got an appointment.', 'Code': '', 'Topic': '', 'Keywords': []}, {'Original_Text': 'And brought them in.', 'Code': '', 'Topic': '', 'Keywords': []}, {'Original_Text': 'Fortnightly at the most.', 'Code': '', 'Topic': '', 'Keywords': []}]"
36,ts9_36,"Yeah. Was it so as any part of the process challenging at all, or was it all just very straightforward?",Very straightforward.,"[{'Original_Text': 'Very straightforward.', 'Code': 'Easy Process', 'Topic': 'Process', 'Keywords': ['Process', 'Simple']}]"
37,ts9_37,"So have your children received any other vaccinations, like the standard childhood vaccinations?",Yeah they've all had their full standard childhood vaccinations up to date.,"[{'Original_Text': ""They've all had their full standard childhood vaccinations up to date."", 'Code': 'Fully Vaccinated. Up to Date', 'Topic': 'Vaccinations. Up to Date', 'Keywords': ['Vaccinations', 'Up to Date']}]"
38,ts9_38,And can you explain how you decided they should receive those vaccinations? or was there even a decision to be made there at all?,"There was no real decision to be made at all. I've very much in favour of vaccinations and as is my wife. It was just ""that’s what we're going to do.""","[{'Original_Text': 'As is my wife', 'Code': 'Wife is in Favour of Vaccinations', 'Topic': ""Parents' Vaccination Attitudes"", 'Keywords': ['Child 2 Vaccinations', 'Vaccination History']}]"
39,ts9_39,"Yeah, absolutely. So it's, again, it seems like from what you said your wife, and you as well, have a lot of faith in sort of science and the medical science rounding vaccines. So you just sort of trust. You know, trust that that science has determined and safe and that's all you need to be convinced. Is that accurate?","Yeah I'd say thats accurate. There is a certain amount of Googling done and looking at the NHS website to learn about the side effects just so that we need to know what to expect off the back of it. Just in case, you know if the kids start having something afterwards, like after the meningitis vaccine we knew what we were looking for. But yeah, I have full faith that these things are safe.","[{'Original_Text': 'There is a certain amount of Googling done and looking at the NHS website to learn about the side effects just so that we need to know what to expect off the back of it.', 'Code': '{Google:NHS Website} To look for side effects', 'Topic': 'Anticipating Side Effects', 'Keywords': ['Google', 'NHS Website', 'Side Effects']}]"
41,ts9_41,Yeah. And was that something that was made available through your employer or was that something you sought out independently?,Something I sought out myself.,"[{'Original_Text': 'Something I sought out myself.', 'Code': 'Independent Seeking', 'Topic': 'Vaccination', 'Keywords': ['Vaccine', 'Self-Seeking']}]"
44,ts9_44,"Well some people certainly have a lot more to say about it than others, thats for sure. But that, so the kind of the last thing that I like to close on is just. Is there anything else about the flu, or the flu vaccine, or vaccination in general, anything that I didn't ask about that you want to speak to during this interview?","No, no, I'm pretty happy with all of that. As I say, my wife is a research scientist so she tends to tell me what I need to know and anything else I can find out myself.","[{'Original_Text': ""But the kind of the last thing that I like to close on is just. Is there anything else about the flu, or the flu vaccine, or vaccination in general, anything that I didn't ask about that you want to speak to during this interview?"", 'Code': 'Flu Vaccine Knowledge', 'Topic': 'Personal Knowledge', 'Keywords': ['Flu', 'Vaccination']}, {'Original_Text': 'But my wife is a research scientist so she tends to tell me what I need to know and anything else I can find out myself.', 'Code': 'Wife Tells Me about Flu', 'Topic': 'Trusted Sources', 'Keywords': ['Wife', 'Flu Experience']}]"
45,ts8_0,"Alright, so we can go ahead and get started with a consent sheet. So I'm going to read you a series of statements and I'll just have you answer either yes or no to each of these","Okay,","[{'Original_Text': ""Alright, so we can go ahead and get started with a consent sheet. So I'm going to read you a series of statements and I'll just have you answer either yes or no to each of these"", 'Code': '', 'Topic': '', 'Keywords': []}]"
36,ts9_36,"Yeah. Was it so as any part of the process challenging at all, or was it all just very straightforward?",Very straightforward.,"[{'Original_Text': 'Very straightforward.', 'Original_Text_1': 'Was', 'Code': 'Simple Process', 'Topic': 'Process Ease', 'Keywords': ['Process', 'Ease']}]"
37,ts9_37,"So have your children received any other vaccinations, like the standard childhood vaccinations?",Yeah they've all had their full standard childhood vaccinations up to date.,"[{'Original_Text': ""Yeah they've all had their full standard childhood vaccinations up to date."", 'Code': 'Up to Date Vaccinations', 'Topic': 'Vaccinations', 'Keywords': ['Vaccinations', 'Complete', 'Up To Date']}]"
40,ts9_40,"Yeah, absolutely. Um, so have you personally had the flu vaccine is year?",Yes. Right. Yes I have done.,"[{'Original_Text': 'Yes. Right. Yes I have done.', 'Code': 'Yes', 'Topic': 'Got the Flu Shot', 'Keywords': ['Got Flu Shot', 'Have Flu Shot']}]"
42,ts9_42,"Yeah, do you receive the flu vaccine on the NHS or is that something that you had to seek out privately?",Private paid for.,"[{'Original_Text': 'Private paid for.', 'Code': 'Private Paid For Flu Vaccine', 'Topic': 'Vaccine', 'Keywords': ['Paid For', 'Private']}]"
44,ts9_44,"Well some people certainly have a lot more to say about it than others, thats for sure. But that, so the kind of the last thing that I like to close on is just. Is there anything else about the flu, or the flu vaccine, or vaccination in general, anything that I didn't ask about that you want to speak to during this interview?","No, no, I'm pretty happy with all of that. As I say, my wife is a research scientist so she tends to tell me what I need to know and anything else I can find out myself.","[{'Original_Text': ""I'm pretty happy with all of that."", 'Code': 'No Additional Thoughts or Questions', 'Topic': 'End of Interview', 'Keywords': ['End']}, {'Original_Text': 'As I say, my wife is a research scientist', 'Code': 'Wife is a Research Scientist', 'Topic': 'Family Work History', 'Keywords': ['Wife', 'Scientists']}]"
46,ts8_1,"so it does get a little bit repetitive towards the end. But, you know, here we are. All right, so the first one I confirm that I have read the information sheet for this study. I've had the opportunity to consider the information to ask questions and I've had these questions answered satisfactorily.",Yes.,"[{'Original_Text': 'Yes', 'Code': 'Confirm Informed Consent', 'Topic': 'Informed Consent', 'Keywords': ['Informed Consent', 'Affirmative']}]"
47,ts8_2,"I understand that my participation is voluntary, and then I am free to withdraw it anytime without giving any reason. I also understand that I can decline to answer any questions during the interview.","Yes,","[{'Original_Text': 'Yes', 'Code': 'Willingness to Participate', 'Topic': 'Informed Consent', 'Keywords': ['Participation', 'Voluntary']}, {'Original_Text': 'I am free to withdraw it anytime without giving any reason.', 'Code': 'Withdrawal Process', 'Topic': 'Informed Consent', 'Keywords': ['Withdrawal', 'Reason']}, {'Original_Text': 'I also understand that I can decline to answer any questions during the interview.', 'Code': 'Request to Refuse', 'Topic': 'Informed Consent', 'Keywords': ['Refusal', 'Question']}]"
32,ts9_32,"Yeah. So you were, so it sounds like what you're saying is your wife had done a lot of research and sort of you trusted her research into it and agreed with that conclusions?",Yeah.,"[{'Original_Text': 'Yeah.', 'Code': 'Trust in Research', 'Topic': 'Confidence in Treatment Decision', 'Keywords': ['Confidence', 'Decision Making']}]"
33,ts9_33,"So how important was it to you that your children would be vaccinated for the flu. Is it something that as soon as you, you know, weren't they were eligible, you were making an appointment or was it something that was more like, Well, you know. We'll see.","I'd put it up there as pretty important because obviously nobody wants to see their kids sick with anything. And again, you know, just, by building antibodies throughout childhood it helps them going forward.","[{'Original_Text': ""I'd put it up there as pretty important because obviously nobody wants to see their kids sick with anything."", 'Code': ""Child's Health Importance"", 'Topic': ""Child's Wellbeing"", 'Keywords': ['Child Health', 'Child Wellbeing']}, {'Original_Text': 'And again, you know, just, by building antibodies throughout childhood it helps them going forward.', 'Code': 'Antibody Building Important', 'Topic': 'Immunization Goal', 'Keywords': ['Antibody Building', 'Benefit']}]"
34,ts9_34,"Yeah. Yeah, that's great. Um, so, do you remember, you know, obviously, it was a while ago now and it's a lot, a lot has happened since then but do you remember how you learned that your children were eligible to get the vaccine this past fall? Like, did you get a letter, a text message, phone call?","It was a letter from the NHS. We might have had a text message from the doctor, like our own practice. But those all go to my wife's phone because I'm away a lot of the time so I wouldn't get it.","[{'Original_Text': 'It was a letter from the NHS.', 'Code': 'NHS Letter', 'Topic': 'Info Received from NHS', 'Keywords': ['Letter', 'NHS']}, {'Original_Text': 'We might have had a text message from the doctor', 'Code': 'Potential Message From Doctor', 'Topic': 'Potential Info Recieved from Doctor', 'Keywords': ['Message', 'Doctor']}, {'Original_Text': ""But those all go to my wife's phone because I'm away a lot of the time so I wouldn't get it."", 'Code': 'Missing Texts', 'Topic': 'Texts & Calls Missing', 'Keywords': ['Texts', 'Calls']}]"
35,ts9_35,"Yeah. Um, so once you had gotten that letter. And again, obviously, this was a while ago. But once you've gotten that letter, Do you know how easy the process was getting them vaccinated. Was it just ring up the GP make an appointment. You go in, or was it.","Yeah, it was. I think we just rang up the GP, got an appointment, and brought them in, fortnightly at the most.","[{'Original_Text': 'I think we just rang up the GP, got an appointment', 'Code': 'Call GP to Make Appointment', 'Topic': 'Get Vaccinated', 'Keywords': ['GP', 'Call', 'Appointment']}, {'Original_Text': 'And brought them in', 'Code': 'Visit Office for Vaccination', 'Topic': 'Get Vaccinated', 'Keywords': ['Office', 'Vaccination']}, {'Original_Text': 'Fortnightly', 'Code': 'Fortnightly Visits', 'Topic': 'Frequency', 'Keywords': ['Fortnightly', 'Frequency']}]"
36,ts9_36,"Yeah. Was it so as any part of the process challenging at all, or was it all just very straightforward?",Very straightforward.,"[{'Original_Text': 'Very straightforward.', 'Code': 'Was Straightforward', 'Topic': 'Process', 'Keywords': ['Straightforward']}]"
37,ts9_37,"So have your children received any other vaccinations, like the standard childhood vaccinations?",Yeah they've all had their full standard childhood vaccinations up to date.,"[{'Original_Text': ""Yeah they've all had their full standard childhood vaccinations"", 'Code': 'Standard Childhood Vaccinations', 'Topic': 'Specific Vaccination', 'Keywords': ['Standard Vaccinations']}, {'Original_Text': 'Up to Date', 'Code': 'Up to Date', 'Topic': 'Vaccination Status', 'Keywords': ['Current', 'Status']}]"
40,ts9_40,"Yeah, absolutely. Um, so have you personally had the flu vaccine is year?",Yes. Right. Yes I have done.,"[{'Original_Text': 'Yes. Right. Yes I have done.', 'Code': 'Has Had Flu Shot', 'Topic': 'Immunization', 'Keywords': ['Vaccine', 'Flu']}]"
41,ts9_41,Yeah. And was that something that was made available through your employer or was that something you sought out independently?,Something I sought out myself.,"[{'Original_Text': 'Something I sought out myself', 'Code': 'Sought out independently', 'Topic': 'Access to Service', 'Keywords': ['Sought Out', 'Self-Initiated']}]"
42,ts9_42,"Yeah, do you receive the flu vaccine on the NHS or is that something that you had to seek out privately?",Private paid for.,"[{'Original_Text': 'Private paid for', 'Code': 'Paid for Vaccinations', 'Topic': 'Vaccinations', 'Keywords': ['Paid', 'Vaccinations']}]"
45,ts8_0,"Alright, so we can go ahead and get started with a consent sheet. So I'm going to read you a series of statements and I'll just have you answer either yes or no to each of these","Okay,","[{'Original_Text': 'Alright, so we can go ahead and get started with a consent sheet.', 'Code': 'Start Question', 'Topic': 'Start', 'Keywords': ['Start']}]"
47,ts8_2,"I understand that my participation is voluntary, and then I am free to withdraw it anytime without giving any reason. I also understand that I can decline to answer any questions during the interview.","Yes,","[{'Original_Text': 'Yes, ', 'Code': 'Consent Agreement', 'Topic': 'Agreement', 'Keywords': ['Consent', 'Agreement']}]"
35,ts9_35,"Yeah. Um, so once you had gotten that letter. And again, obviously, this was a while ago. But once you've gotten that letter, Do you know how easy the process was getting them vaccinated. Was it just ring up the GP make an appointment. You go in, or was it.","Yeah, it was. I think we just rang up the GP, got an appointment, and brought them in, fortnightly at the most.","[{'Original_Text': 'Yeah, it was. I think we just rang up the GP', 'Code': 'Contact GP to make vaccination appointment', 'Topic': 'Vaccination Experience', 'Keywords': ['GP', 'Vaccination Appointments']}, {'Original_Text': 'got an appointment and brought them in', 'Code': 'Brought children in for vaccination', 'Topic': 'Vaccination Appointments', 'Keywords': ['Vaccination', 'Dates']}, {'Original_Text': 'fortnightly at the most.', 'Code': 'Fortnightly Vaccination Timing', 'Topic': 'Frequency', 'Keywords': ['Vaccination', 'Timings', 'Times']}]"
37,ts9_37,"So have your children received any other vaccinations, like the standard childhood vaccinations?",Yeah they've all had their full standard childhood vaccinations up to date.,"[{'Original_Text': ""Yeah they've all had their full standard childhood vaccinations up to date."", 'Code': 'Standard Childhood Vaccinations', 'Topic': 'Vaccinations', 'Keywords': ['Vaccinations', 'Immunizations']}, {'Original_Text': ""Yeah they've all had their full standard childhood vaccinations up to date."", 'Code': 'Administered By GP', 'Topic': 'Administered', 'Keywords': ['Administered', 'GP']}]"
38,ts9_38,And can you explain how you decided they should receive those vaccinations? or was there even a decision to be made there at all?,"There was no real decision to be made at all. I've very much in favour of vaccinations and as is my wife. It was just ""that’s what we're going to do.""","[{'Original_Text': 'There was no real decision to be made at all.', 'Code': 'No Decision', 'Topic': 'Influenza Decision Making', 'Keywords': ['No Decision', 'Influenza Decison Making']}, {'Original_Text': ""I've very much in favour of vaccinations and as is my wife"", 'Code': 'Vaccination In Favor', 'Topic': 'Vaccination Beliefs', 'Keywords': ['Health Beliefs', 'Favorable']}, {'Original_Text': ""It was just 'that’s what we're going to do.'"", 'Code': 'Vaccinate Automatically', 'Topic': 'Vaccination Decision Making', 'Keywords': ['Yes', 'Decision to Vaccinate']}]"
39,ts9_39,"Yeah, absolutely. So it's, again, it seems like from what you said your wife, and you as well, have a lot of faith in sort of science and the medical science rounding vaccines. So you just sort of trust. You know, trust that that science has determined and safe and that's all you need to be convinced. Is that accurate?","Yeah I'd say thats accurate. There is a certain amount of Googling done and looking at the NHS website to learn about the side effects just so that we need to know what to expect off the back of it. Just in case, you know if the kids start having something afterwards, like after the meningitis vaccine we knew what we were looking for. But yeah, I have full faith that these things are safe.","[{'Original_Text': 'There is a certain amount of Googling done and looking at the NHS website to learn about the side effects just so that we need to know what to expect off the back of it.', 'Code': 'Research Side Effects', 'Topic': 'Research Process', 'Keywords': ['Side Effects', 'Research']}, {'Original_Text': 'Just so that we need to know what to expect afterwards, like after the meningitus vaccine we knew what we were looking for.', 'Code': 'Know Vaccine Side Effects', 'Topic': 'Side Effects', 'Keywords': ['Vaccines', 'Vaccine Side Effects']}, {'Original_Text': 'But yeah, I have full faith that these things are safe.', 'Code': 'Full Faith in Vaccines', 'Topic': 'Vaccine Confidence', 'Keywords': ['Vaccines', 'Trust']}]"
41,ts9_41,Yeah. And was that something that was made available through your employer or was that something you sought out independently?,Something I sought out myself.,"[{'Original_Text': 'Something I sought out myself.', 'Code': 'Personally Sought Out', 'Topic': 'Health Promotion', 'Keywords': ['Self Sought']}]"
42,ts9_42,"Yeah, do you receive the flu vaccine on the NHS or is that something that you had to seek out privately?",Private paid for.,"[{'Original_Text': 'Private paid for.', 'Code': 'Flu vaccine costs £13', 'Topic': 'Cost', 'Keywords': ['Flu] Vaccine Cost']}]"
43,ts9_43,"Yeah, um, that's great. So yeah, just kind of, you know, those last couple questions are just trying to get a sense for sort of how important vaccination is what what sort of priority, you put on it. So that's great. Thank you. Um, so that is actually all my questions we got through them pretty quickly, which it tends to be fairly easy to do when your  answers are relatively straightforward.",Yeah I imagine that speaking to an antivaxer is a lot more difficult.,"[{'Original_Text': 'I imagine that speaking to an antivaxer is a lot more difficult', 'Code': 'AntiVax Interview Difficult', 'Topic': 'Interview Context', 'Keywords': ['Interview', 'Antivaxer']}]"
